customer_age,tenure_months,monthly_charge,total_charges,avg_monthly_usage_gb,num_products,has_streaming,has_security_pack,support_tickets,late_payments,contract_type,payment_method,internet_service,region,is_promo
69,12,50.3,550.24,81.13,1,1,1,1,0,mensual,credito,fibra,oeste,1
19,32,81.02,2464.95,146.83,3,1,1,1,2,mensual,efectivo,fibra,norte,0
32,56,58.16,3191.37,109.73,1,0,1,0,0,mensual,credito,ninguno,centro,0
65,11,60.32,785.6,152.51,1,1,0,1,0,mensual,credito,fibra,oeste,1
59,36,75.96,2676.98,175.31,4,1,0,1,0,mensual,debito,fibra,sur,0
28,16,61.62,968.13,103.47,3,1,0,3,1,mensual,credito,fibra,oeste,0
34,39,60.77,2284.27,98.55,1,1,1,3,0,mensual,credito,fibra,centro,0
35,18,65.19,1260.78,10.66,3,0,1,1,0,mensual,transferencia,fibra,sur,0
57,70,79.32,5479.25,42.62,2,1,0,1,2,mensual,efectivo,fibra,centro,1
38,6,94.64,715.08,53.0,1,0,0,1,1,anual,credito,fibra,oeste,0
19,70,75.54,5241.01,147.83,1,0,0,0,0,mensual,debito,fibra,oeste,0
41,58,79.46,4899.45,103.97,4,1,0,0,0,mensual,transferencia,fibra,norte,0
55,62,61.4,3950.55,93.29,1,0,1,1,1,mensual,efectivo,fibra,centro,0
42,62,52.26,3233.83,87.56,3,1,0,1,0,anual,efectivo,movil,norte,1
72,14,76.77,1082.98,81.05,4,1,1,4,3,anual,efectivo,fibra,norte,0
57,68,68.08,4793.93,166.17,2,1,0,3,1,mensual,debito,fibra,sur,0
33,43,39.39,1732.87,124.67,3,1,1,1,1,anual,transferencia,movil,centro,1
57,70,59.09,4208.28,169.57,2,1,0,1,0,bianual,debito,movil,sur,0
70,64,63.51,4318.33,10.33,3,1,1,0,1,anual,debito,cable,oeste,0
76,42,55.81,2368.79,146.64,2,1,1,5,0,mensual,transferencia,fibra,sur,1
21,27,91.67,2222.96,95.81,2,0,0,2,0,bianual,debito,movil,norte,0
34,9,73.64,683.47,105.93,3,1,1,3,2,mensual,credito,cable,centro,0
57,8,89.72,858.48,187.64,1,1,1,0,0,mensual,debito,fibra,centro,0
19,29,69.74,2060.21,100.51,3,1,0,0,1,anual,debito,fibra,sur,1
43,59,66.46,3782.17,144.59,3,1,1,3,0,mensual,debito,fibra,oeste,1
54,37,48.14,1770.96,69.1,4,1,1,1,0,bianual,credito,fibra,norte,0
19,35,65.21,2460.42,121.81,1,0,1,2,1,mensual,debito,fibra,centro,0
25,18,65.23,1003.9,40.44,1,1,0,2,1,mensual,credito,fibra,oeste,1
57,41,40.39,1449.51,117.13,2,1,1,2,2,mensual,credito,movil,centro,1
46,46,55.29,2442.88,139.27,4,1,1,0,1,anual,debito,movil,centro,1
27,71,59.18,4339.36,175.32,2,1,1,1,0,mensual,transferencia,fibra,norte,0
19,53,72.44,3593.6,79.11,1,1,0,2,1,mensual,debito,fibra,norte,1
48,44,73.3,3239.71,93.55,1,1,0,2,1,bianual,transferencia,cable,centro,1
74,66,54.54,3659.19,87.79,4,1,0,1,1,mensual,efectivo,fibra,oeste,0
33,31,73.44,2276.85,107.3,4,1,0,3,0,mensual,efectivo,movil,norte,0
43,68,61.72,4019.24,71.8,1,1,0,1,0,anual,credito,ninguno,oeste,0
25,27,15.0,420.69,12.14,3,0,0,1,1,mensual,transferencia,cable,centro,1
41,10,56.28,432.0,67.86,4,0,1,0,0,mensual,debito,fibra,oeste,1
24,31,84.42,2634.51,117.55,1,1,1,1,1,mensual,efectivo,movil,norte,0
32,10,34.73,240.41,112.59,1,1,0,1,0,mensual,debito,fibra,norte,1
56,9,67.03,643.09,147.61,2,1,0,1,0,mensual,credito,fibra,sur,1
46,64,93.53,5979.96,162.11,1,1,1,3,0,anual,credito,cable,centro,1
30,58,51.31,2824.35,97.52,3,0,0,2,0,mensual,transferencia,fibra,oeste,1
26,16,65.04,1106.94,40.71,3,1,0,2,0,mensual,transferencia,fibra,oeste,0
36,61,41.53,2515.71,140.16,2,0,1,3,3,mensual,debito,movil,sur,0
68,5,94.29,509.61,119.51,4,1,1,2,1,bianual,debito,fibra,oeste,0
30,21,63.5,1357.01,107.08,4,1,1,2,0,anual,transferencia,fibra,oeste,1
37,51,65.84,3478.06,181.02,3,1,1,1,1,mensual,efectivo,cable,sur,1
25,22,89.38,2035.4,142.53,3,1,1,0,2,anual,debito,fibra,centro,0
55,53,76.91,4124.73,126.14,1,1,1,4,1,mensual,transferencia,movil,oeste,0
18,63,49.24,2873.78,128.19,1,1,1,4,2,mensual,credito,ninguno,oeste,0
30,5,53.35,214.21,162.49,4,0,0,1,0,mensual,debito,ninguno,oeste,0
47,2,73.91,50.0,85.52,3,0,0,2,0,anual,debito,fibra,centro,1
58,68,53.77,3476.15,75.99,2,0,1,2,1,mensual,transferencia,ninguno,centro,0
64,38,26.89,1147.12,108.29,3,1,0,6,1,mensual,debito,fibra,oeste,1
63,37,64.04,2299.34,61.1,1,0,1,3,1,anual,transferencia,fibra,norte,0
22,34,38.36,1426.71,117.73,2,1,1,0,2,bianual,debito,fibra,oeste,0
53,32,94.09,2901.57,124.85,2,0,1,3,0,bianual,credito,movil,norte,0
28,50,68.18,3377.43,116.56,4,0,0,0,1,anual,debito,fibra,centro,0
54,42,48.71,2048.63,101.93,2,1,0,2,1,anual,transferencia,cable,centro,0
72,12,52.42,799.65,202.65,1,1,0,0,3,mensual,debito,movil,norte,1
19,46,30.99,1530.91,167.03,2,0,0,2,0,mensual,debito,fibra,sur,0
73,49,45.21,2140.89,115.14,2,0,1,0,2,anual,credito,movil,sur,0
74,9,83.29,675.97,124.65,2,0,0,2,1,mensual,credito,fibra,norte,0
76,28,105.17,2953.15,188.82,4,1,1,1,1,bianual,credito,fibra,norte,1
20,57,78.08,4723.03,90.77,2,1,0,3,2,mensual,debito,cable,norte,0
56,45,63.34,2846.44,71.72,2,1,1,3,0,mensual,debito,cable,centro,1
34,10,57.22,460.81,131.34,2,0,0,4,2,mensual,debito,fibra,sur,0
18,3,47.78,50.0,140.7,1,0,0,2,1,anual,debito,movil,norte,0
21,42,102.08,4253.0,144.43,1,1,1,2,0,mensual,debito,fibra,norte,0
25,34,61.6,2120.43,161.39,1,1,1,2,4,anual,debito,cable,centro,0
43,70,103.08,7094.87,83.37,4,1,0,1,0,mensual,credito,fibra,norte,0
31,38,90.08,3524.96,49.58,4,0,0,0,1,anual,debito,fibra,sur,0
22,68,33.67,2198.97,90.77,1,1,0,1,1,anual,credito,cable,centro,1
39,16,53.01,992.11,149.09,2,1,1,2,0,bianual,transferencia,cable,oeste,0
47,33,52.96,1767.01,73.91,1,1,1,1,0,mensual,transferencia,fibra,norte,0
39,11,63.56,647.46,23.31,4,1,1,3,1,mensual,credito,cable,norte,0
56,42,63.91,2334.94,127.21,1,1,0,4,0,mensual,debito,fibra,norte,1
28,14,118.93,1610.98,91.65,3,1,0,4,0,mensual,credito,fibra,oeste,0
37,36,45.61,1632.72,33.65,3,1,0,2,0,anual,debito,fibra,centro,0
28,25,69.12,1724.11,123.72,4,0,1,2,1,mensual,credito,movil,centro,0
31,14,76.1,1126.57,100.69,4,0,1,0,1,bianual,efectivo,fibra,centro,0
76,7,64.97,398.83,203.8,4,1,0,4,0,mensual,credito,fibra,centro,0
57,37,66.98,2541.02,124.44,2,1,1,1,2,anual,efectivo,fibra,oeste,0
23,69,46.19,3068.85,149.3,4,1,1,1,0,anual,debito,cable,norte,0
28,15,66.92,1115.4,119.14,1,1,1,3,0,bianual,debito,fibra,sur,0
19,30,74.21,2339.59,90.12,1,1,1,2,2,mensual,debito,fibra,oeste,1
69,17,70.9,1236.83,95.62,4,0,1,2,2,anual,debito,ninguno,sur,0
19,59,75.26,4524.96,174.05,4,1,1,3,0,mensual,debito,ninguno,norte,1
22,30,90.43,2669.8,157.39,3,1,1,1,1,mensual,efectivo,fibra,sur,0
52,71,81.87,5784.58,45.57,2,1,0,1,1,anual,credito,cable,oeste,0
46,18,66.28,1157.68,57.57,2,1,0,1,0,mensual,efectivo,movil,oeste,0
31,6,43.91,412.76,60.35,4,0,1,5,0,anual,transferencia,ninguno,centro,0
46,42,54.2,2293.83,173.0,1,1,0,1,1,mensual,transferencia,fibra,oeste,0
47,47,61.05,2770.95,33.43,3,1,0,2,1,mensual,efectivo,movil,norte,0
26,72,69.54,4993.31,159.32,2,1,1,2,1,anual,debito,fibra,centro,1
46,63,56.39,3489.06,139.92,1,1,0,1,0,mensual,transferencia,cable,centro,0
67,64,48.16,3097.22,127.34,3,1,1,1,3,anual,transferencia,cable,norte,0
73,46,43.61,1979.88,96.35,3,1,1,3,0,bianual,credito,cable,centro,0
55,26,35.28,748.43,179.43,1,0,0,1,2,mensual,credito,movil,centro,1
27,31,60.77,1748.78,125.67,3,0,0,2,0,mensual,efectivo,fibra,centro,1
66,10,38.55,334.55,47.79,4,1,0,1,1,mensual,efectivo,fibra,oeste,0
37,32,46.99,1662.9,59.43,4,0,0,0,0,mensual,debito,cable,norte,1
27,27,57.91,1337.72,37.76,4,1,0,4,1,anual,debito,fibra,norte,0
59,3,40.95,164.57,180.02,2,1,1,0,1,bianual,debito,cable,oeste,1
29,15,71.84,1264.58,191.21,3,1,1,2,0,mensual,transferencia,movil,centro,1
50,39,78.32,3170.33,174.31,3,1,0,3,0,mensual,debito,cable,sur,1
48,27,55.11,1484.94,112.84,4,1,1,0,2,mensual,credito,movil,centro,0
53,72,57.13,4086.1,48.68,3,1,0,2,0,mensual,credito,fibra,oeste,1
39,35,74.67,2690.37,67.3,4,0,0,2,2,mensual,efectivo,fibra,norte,1
46,70,52.15,3831.47,70.56,3,1,1,1,0,bianual,transferencia,movil,norte,0
25,48,50.91,2529.85,117.72,4,0,0,0,1,mensual,credito,cable,centro,1
68,3,86.54,281.91,189.37,2,1,1,4,0,anual,credito,cable,norte,1
58,15,80.92,1359.03,189.18,1,0,0,2,1,mensual,transferencia,fibra,oeste,0
25,51,75.83,3888.72,95.58,2,1,1,2,1,bianual,debito,cable,norte,1
68,40,81.66,3277.46,8.17,2,0,1,2,1,bianual,credito,fibra,centro,1
76,22,29.41,723.21,61.65,4,0,1,0,0,bianual,efectivo,movil,centro,1
65,38,89.37,3319.49,179.43,3,1,1,2,2,mensual,credito,fibra,norte,0
29,66,72.06,5114.85,131.58,3,0,0,1,0,mensual,efectivo,fibra,norte,1
59,28,83.19,2348.27,102.22,1,0,1,1,1,mensual,credito,fibra,norte,0
29,4,71.97,265.7,98.73,3,1,0,0,2,mensual,credito,fibra,centro,0
66,23,65.88,1616.55,82.46,3,0,0,2,4,anual,efectivo,ninguno,norte,0
32,68,60.04,4214.28,59.81,4,1,0,2,1,bianual,transferencia,cable,oeste,1
74,55,71.61,3856.38,223.6,2,1,1,2,0,anual,efectivo,cable,centro,0
63,61,59.39,3417.7,205.92,3,0,1,1,1,mensual,transferencia,fibra,norte,0
68,66,80.62,5281.21,78.91,1,0,0,3,1,mensual,debito,cable,norte,0
54,9,36.44,362.12,32.31,3,1,1,2,0,anual,debito,fibra,norte,1
24,21,55.25,1071.26,128.45,4,1,0,1,1,mensual,transferencia,cable,centro,1
24,5,101.81,506.01,112.63,4,1,1,0,0,mensual,efectivo,ninguno,oeste,0
67,1,53.73,50.0,151.41,2,0,1,0,0,mensual,transferencia,fibra,centro,1
71,61,60.7,3506.4,162.73,2,0,0,1,2,bianual,debito,movil,centro,1
41,68,49.11,3418.82,61.5,1,1,1,1,1,mensual,credito,ninguno,sur,0
78,12,71.05,960.39,184.01,2,1,1,2,0,bianual,credito,ninguno,centro,0
35,52,51.75,2714.62,102.34,3,1,1,0,0,mensual,credito,movil,oeste,0
48,39,61.66,2451.3,150.4,4,1,1,1,1,anual,credito,movil,sur,0
44,5,80.28,323.01,106.93,1,1,0,2,1,anual,efectivo,fibra,oeste,0
19,66,52.42,3445.38,166.12,3,1,0,1,1,bianual,credito,cable,sur,0
34,63,79.2,5070.34,5.0,1,1,1,2,2,mensual,debito,cable,norte,1
49,41,79.8,3107.78,156.92,2,1,1,2,0,mensual,credito,fibra,oeste,0
19,51,83.99,4160.85,78.4,4,1,0,2,1,mensual,debito,fibra,centro,0
53,29,67.53,1787.27,123.67,1,0,0,2,0,mensual,transferencia,fibra,norte,0
49,58,123.34,7355.82,182.24,1,1,1,0,1,mensual,efectivo,fibra,norte,0
29,33,83.98,2738.08,79.84,1,1,1,1,0,anual,transferencia,cable,sur,0
50,72,70.85,5273.62,72.0,2,1,1,3,0,mensual,transferencia,movil,norte,0
20,5,49.23,237.26,101.4,4,1,1,1,0,bianual,transferencia,cable,oeste,0
57,13,63.25,1037.51,98.25,2,1,1,1,1,anual,credito,cable,centro,0
47,70,90.67,6494.78,67.49,4,1,1,3,0,anual,credito,cable,sur,1
40,21,95.77,1929.03,125.31,4,0,0,1,2,anual,credito,fibra,centro,1
71,23,91.61,2120.64,127.91,4,1,1,4,1,mensual,credito,fibra,sur,0
68,57,79.13,4389.94,143.15,2,1,1,2,0,mensual,debito,fibra,norte,0
33,14,42.4,673.04,79.02,4,1,1,5,0,mensual,transferencia,movil,sur,0
51,37,73.77,2858.82,72.8,1,0,1,0,1,bianual,debito,movil,sur,0
40,21,42.65,1121.2,114.07,4,1,1,1,0,mensual,debito,cable,norte,0
71,15,38.23,738.78,107.75,2,0,0,2,1,mensual,credito,fibra,centro,0
73,70,69.3,4902.93,108.71,2,1,1,0,0,anual,efectivo,ninguno,sur,1
68,15,74.42,1158.75,84.64,4,0,0,1,0,mensual,debito,fibra,sur,1
55,7,81.26,539.25,136.5,1,1,1,1,2,bianual,transferencia,fibra,centro,1
77,49,73.95,3842.39,72.88,1,1,1,2,0,bianual,credito,cable,centro,0
52,63,74.57,4594.22,113.89,3,1,0,1,2,mensual,debito,cable,oeste,1
56,10,47.28,348.26,104.68,4,0,0,0,0,anual,debito,ninguno,oeste,0
38,51,63.11,3086.93,118.33,4,1,0,1,0,mensual,debito,movil,norte,0
61,39,37.87,1605.89,179.26,4,0,1,0,0,mensual,credito,ninguno,norte,0
76,60,28.94,1851.96,54.27,2,0,1,0,2,bianual,credito,cable,centro,1
51,10,78.33,836.68,5.0,3,1,0,2,3,mensual,credito,movil,centro,1
60,71,51.44,3689.8,90.29,4,0,0,3,0,bianual,debito,cable,oeste,0
35,45,80.7,3489.53,62.43,1,1,0,4,1,bianual,debito,cable,centro,1
24,61,84.95,5214.52,5.0,4,1,0,2,0,anual,debito,cable,centro,0
40,27,53.85,1601.93,207.32,4,1,1,0,0,mensual,transferencia,movil,oeste,0
20,68,75.63,5013.0,147.99,1,0,1,1,1,mensual,credito,fibra,sur,0
78,46,53.1,2296.13,153.36,2,1,0,3,2,mensual,credito,cable,centro,1
55,10,31.77,355.08,105.73,2,0,1,3,3,mensual,transferencia,fibra,centro,0
63,67,67.22,4595.69,141.04,4,1,1,0,1,mensual,debito,cable,centro,1
34,58,56.52,3376.05,98.87,2,1,1,1,0,mensual,debito,cable,norte,1
54,22,57.08,1401.02,160.72,4,1,0,1,1,anual,credito,fibra,norte,1
24,40,100.56,4041.66,129.45,2,0,1,1,1,mensual,efectivo,cable,norte,0
74,28,37.53,851.99,118.17,2,0,0,1,0,mensual,efectivo,cable,sur,0
62,40,71.89,2937.54,121.95,2,0,0,3,1,anual,debito,fibra,centro,0
35,70,47.09,3438.92,193.27,4,0,0,1,0,mensual,debito,cable,sur,0
70,65,81.35,5213.15,128.37,2,0,1,3,1,mensual,credito,fibra,oeste,0
51,16,70.37,1109.46,68.52,2,1,1,2,0,mensual,debito,movil,centro,0
45,70,71.83,4766.9,136.81,3,0,1,1,1,mensual,efectivo,movil,centro,0
49,32,47.99,1502.08,144.45,4,0,0,2,0,mensual,debito,fibra,sur,0
36,51,51.22,2803.95,112.76,3,1,1,0,0,mensual,debito,fibra,norte,1
42,56,81.69,4521.31,117.39,1,1,0,2,0,mensual,debito,fibra,centro,0
26,35,96.87,3263.72,66.69,4,1,1,0,1,mensual,transferencia,movil,sur,0
23,33,73.65,2665.66,124.85,4,1,0,1,1,mensual,credito,fibra,oeste,0
59,33,48.85,1685.85,59.28,3,0,0,2,0,anual,debito,cable,centro,0
56,63,71.1,4536.43,107.46,3,1,1,1,1,anual,credito,fibra,norte,1
18,28,108.69,3062.02,86.53,4,1,0,0,1,mensual,debito,movil,centro,0
40,21,66.84,1322.72,169.15,3,1,0,1,1,bianual,debito,cable,oeste,0
59,27,91.31,2433.76,197.5,2,0,1,2,2,anual,efectivo,cable,oeste,0
26,15,51.67,974.41,62.78,2,1,0,2,1,anual,transferencia,cable,oeste,0
76,29,64.24,1780.57,119.77,1,1,0,3,0,mensual,credito,movil,centro,0
37,9,76.15,849.19,104.48,1,1,0,1,0,mensual,credito,cable,sur,1
41,7,72.15,546.94,143.22,3,1,0,0,0,mensual,credito,fibra,centro,1
54,53,51.21,2756.66,124.81,4,0,1,3,1,mensual,transferencia,fibra,centro,0
62,6,50.43,102.16,100.63,4,1,1,1,0,bianual,debito,fibra,oeste,0
38,41,82.79,3445.4,124.69,4,0,1,2,0,bianual,credito,fibra,oeste,0
21,57,86.45,4919.91,109.27,2,0,0,4,0,mensual,credito,cable,centro,0
49,53,92.22,4694.08,199.46,3,0,0,3,1,bianual,debito,cable,sur,0
38,33,97.47,3221.52,80.32,4,1,1,2,0,anual,debito,ninguno,centro,0
32,14,67.42,892.81,132.87,1,1,0,3,0,anual,transferencia,fibra,oeste,0
45,68,59.4,4070.99,145.48,3,1,0,1,0,bianual,efectivo,cable,centro,0
27,61,89.32,5346.06,141.92,2,0,0,2,1,mensual,debito,movil,norte,0
57,45,77.84,3380.99,105.11,2,1,1,3,1,mensual,debito,fibra,sur,1
59,7,47.32,342.64,188.41,3,1,1,1,0,bianual,credito,cable,centro,1
36,3,46.39,91.73,15.56,2,1,0,1,0,mensual,transferencia,fibra,oeste,0
43,23,73.85,1658.05,65.3,3,1,0,0,0,anual,credito,fibra,sur,0
57,12,61.81,595.27,153.18,3,1,1,1,0,anual,efectivo,fibra,centro,0
70,62,64.52,3993.36,75.99,3,0,0,2,0,bianual,transferencia,fibra,sur,0
62,15,84.31,1341.57,73.07,3,1,0,4,1,mensual,debito,fibra,sur,0
72,21,78.66,1684.8,96.64,2,1,0,1,0,anual,debito,movil,sur,0
27,71,88.94,6270.51,80.72,1,1,0,0,2,mensual,debito,fibra,centro,1
36,59,30.23,1586.56,151.85,2,1,0,3,1,bianual,transferencia,fibra,oeste,0
69,16,69.56,1010.73,165.22,3,1,1,0,1,mensual,credito,cable,centro,0
30,28,77.5,2080.69,124.42,2,1,0,1,0,anual,efectivo,ninguno,centro,0
59,38,37.52,1526.43,172.73,1,1,0,4,0,bianual,transferencia,fibra,centro,0
22,48,53.21,2650.39,50.68,3,1,1,0,0,mensual,transferencia,movil,oeste,1
78,68,49.87,3428.52,123.79,3,0,1,2,1,mensual,debito,fibra,oeste,0
36,63,65.39,4077.97,187.4,4,1,1,0,1,mensual,debito,fibra,centro,1
65,71,94.3,6851.7,168.84,4,0,0,1,1,anual,efectivo,ninguno,centro,0
66,3,101.41,379.71,191.81,3,1,0,1,1,anual,credito,cable,centro,1
64,18,50.34,657.06,90.5,1,0,1,2,0,anual,efectivo,cable,centro,0
34,41,74.48,3243.52,165.86,4,1,1,1,0,mensual,debito,fibra,sur,1
19,4,75.06,280.74,98.66,2,1,0,5,1,mensual,credito,cable,oeste,1
78,26,71.98,1984.34,149.76,3,1,1,1,0,mensual,credito,fibra,centro,0
43,12,72.18,922.63,185.54,4,1,1,3,0,mensual,debito,fibra,centro,0
60,68,70.47,4637.14,80.3,3,1,0,2,0,anual,credito,cable,norte,0
36,5,95.38,420.82,27.21,2,1,1,2,1,mensual,efectivo,cable,centro,0
78,11,84.84,702.08,212.38,4,1,1,2,2,mensual,credito,cable,sur,0
65,15,45.92,595.92,144.41,2,1,0,3,0,anual,credito,fibra,sur,1
58,11,79.32,889.54,114.65,3,1,1,2,1,mensual,transferencia,movil,oeste,1
58,41,81.06,3331.67,111.9,3,1,1,1,0,anual,transferencia,ninguno,oeste,1
22,27,70.67,1827.69,15.19,4,1,1,2,0,mensual,transferencia,movil,oeste,1
49,66,85.37,5604.06,130.44,4,1,0,1,0,mensual,credito,fibra,sur,1
34,19,68.39,1312.63,93.47,1,1,1,1,0,mensual,credito,fibra,centro,1
40,39,68.61,2756.36,122.62,4,1,1,1,0,mensual,credito,cable,sur,1
51,48,67.18,3149.47,121.51,3,1,0,0,0,anual,efectivo,cable,sur,0
24,46,28.67,1300.76,5.0,2,0,0,0,1,anual,efectivo,movil,sur,0
65,58,63.55,3535.42,144.5,3,1,1,1,0,mensual,credito,fibra,centro,0
37,15,52.97,648.32,129.45,4,0,0,3,1,anual,debito,cable,sur,1
46,37,43.64,1750.29,136.16,3,0,1,2,0,mensual,efectivo,fibra,sur,0
54,58,90.81,5450.47,110.83,1,1,0,1,0,anual,debito,ninguno,sur,0
24,63,74.08,4691.69,122.45,2,1,1,1,0,mensual,debito,fibra,norte,1
35,45,64.46,2861.66,128.64,1,1,1,0,1,anual,credito,movil,oeste,0
31,47,54.83,2520.5,133.71,2,0,0,0,2,anual,transferencia,movil,norte,0
25,63,70.33,4577.27,143.78,3,0,0,1,1,anual,debito,fibra,centro,1
60,45,82.85,3261.67,134.14,1,0,0,3,1,mensual,debito,movil,norte,0
18,69,50.11,3730.46,212.49,4,1,1,0,1,mensual,transferencia,fibra,sur,0
27,10,64.91,658.8,83.7,4,1,1,2,0,mensual,credito,fibra,norte,1
73,26,80.63,1791.11,101.25,1,1,1,2,1,bianual,debito,fibra,oeste,0
56,9,30.15,566.62,204.65,2,1,0,1,0,anual,debito,movil,oeste,0
31,7,63.96,159.28,112.27,2,1,1,4,0,anual,transferencia,fibra,oeste,0
63,34,57.27,1676.35,166.58,1,1,0,3,1,mensual,debito,fibra,norte,0
74,17,62.59,956.47,126.78,1,1,1,1,0,mensual,debito,cable,centro,0
41,30,55.97,1660.18,108.61,3,1,0,3,1,mensual,efectivo,fibra,oeste,1
19,32,67.48,2303.53,169.31,2,0,1,1,0,anual,credito,fibra,sur,1
48,45,99.63,4441.97,145.92,1,0,0,1,2,mensual,credito,fibra,norte,1
44,69,59.17,3986.07,43.3,3,1,1,1,0,bianual,credito,fibra,sur,0
32,62,70.25,4318.52,128.67,1,1,1,2,0,mensual,transferencia,cable,oeste,1
48,28,100.91,2787.85,70.25,3,1,1,3,1,anual,credito,cable,norte,1
39,24,55.1,1495.09,183.56,1,0,1,1,1,mensual,credito,cable,norte,1
42,56,97.66,5595.58,207.68,1,1,1,2,1,bianual,transferencia,fibra,centro,1
35,9,65.1,513.44,213.7,4,1,0,2,1,anual,debito,movil,norte,0
23,39,97.07,3744.39,137.88,2,1,0,1,1,mensual,credito,fibra,sur,0
39,31,78.5,2210.38,96.92,2,0,0,3,1,mensual,debito,fibra,sur,0
71,14,70.53,1063.24,136.09,4,0,0,1,0,bianual,transferencia,movil,centro,1
73,45,63.82,2865.71,73.01,2,1,0,1,0,anual,transferencia,cable,norte,1
74,24,53.77,1337.01,237.27,1,0,1,2,0,mensual,transferencia,cable,centro,0
33,14,66.36,1004.87,179.72,4,1,1,3,3,anual,credito,fibra,centro,0
64,48,81.15,4081.94,135.23,1,1,0,4,0,mensual,credito,fibra,centro,0
19,13,64.76,795.12,169.85,2,1,1,0,0,mensual,transferencia,cable,centro,1
24,49,59.3,2912.19,95.41,2,1,1,1,0,anual,debito,movil,centro,0
66,12,60.49,913.85,64.6,3,0,1,5,1,bianual,efectivo,cable,centro,1
33,32,82.86,2630.69,9.34,3,1,1,2,0,mensual,credito,fibra,sur,1
70,59,87.05,5125.11,124.15,3,1,1,2,0,mensual,credito,cable,oeste,0
35,17,52.99,1217.57,109.59,4,0,0,2,0,mensual,transferencia,fibra,centro,0
56,56,52.97,2960.91,145.96,3,0,1,1,0,bianual,transferencia,fibra,centro,1
75,52,71.83,3943.39,120.65,1,1,0,2,0,bianual,credito,movil,centro,0
51,65,92.5,5945.46,143.69,1,1,0,1,0,bianual,credito,cable,sur,1
66,13,85.63,1058.7,160.55,2,0,1,0,0,mensual,credito,cable,centro,0
76,52,42.47,1967.7,46.99,1,1,0,2,0,mensual,credito,fibra,sur,0
44,68,60.25,4170.4,163.44,4,1,0,1,2,mensual,credito,fibra,centro,0
47,55,48.25,2739.81,99.67,4,1,0,2,0,mensual,transferencia,cable,oeste,0
48,14,60.18,853.25,145.88,3,0,0,2,0,mensual,debito,cable,centro,1
59,60,93.88,5687.83,171.11,3,1,0,0,1,mensual,transferencia,cable,norte,0
66,8,39.39,420.13,171.45,3,1,0,0,1,anual,debito,movil,oeste,0
31,43,35.86,1364.15,126.46,2,1,0,2,1,anual,transferencia,cable,centro,1
21,36,50.09,1811.65,128.92,1,1,1,1,0,anual,debito,cable,norte,0
43,39,70.17,2935.69,164.6,1,0,0,1,0,mensual,credito,fibra,centro,0
41,38,76.17,2860.52,44.94,2,0,1,2,0,anual,debito,fibra,sur,0
51,3,72.87,53.5,72.42,2,0,1,1,0,mensual,debito,cable,sur,0
21,37,86.16,3317.73,106.04,4,1,1,1,4,mensual,credito,cable,centro,1
28,68,33.26,2279.49,53.36,4,0,0,2,2,anual,credito,fibra,oeste,1
73,32,86.39,2761.21,106.41,3,1,1,3,2,anual,credito,ninguno,sur,0
53,20,59.38,1138.75,103.68,2,1,0,1,1,mensual,efectivo,fibra,centro,0
44,72,78.17,5738.68,124.36,4,1,1,2,1,anual,debito,ninguno,centro,1
55,8,41.18,263.43,117.16,2,0,0,1,1,anual,credito,movil,oeste,0
28,36,65.09,2516.76,173.47,3,0,0,2,1,anual,credito,cable,sur,1
37,37,69.25,2572.42,148.65,3,1,0,2,1,bianual,transferencia,fibra,norte,0
77,35,85.8,3124.59,116.45,2,1,1,1,0,anual,debito,cable,oeste,0
31,67,36.47,2551.03,103.34,3,1,0,4,0,anual,credito,fibra,oeste,1
71,31,65.55,1890.31,117.62,2,1,0,1,1,mensual,transferencia,ninguno,centro,0
27,71,45.47,3285.7,118.51,1,1,0,0,0,mensual,credito,fibra,sur,0
48,5,74.1,338.3,245.94,4,1,1,1,1,anual,transferencia,fibra,oeste,1
67,53,78.99,4265.26,47.12,4,0,0,0,1,bianual,debito,cable,centro,0
74,43,88.17,3784.06,73.69,2,0,1,1,0,anual,debito,fibra,norte,1
29,18,55.37,770.74,66.35,1,1,1,3,1,anual,credito,cable,oeste,1
29,17,81.69,1483.59,133.46,2,0,1,3,1,anual,debito,cable,centro,1
42,52,89.5,4386.15,131.48,4,0,0,0,1,anual,credito,fibra,norte,0
64,46,35.42,1646.31,91.35,3,1,1,1,1,mensual,debito,fibra,centro,1
24,45,76.02,3648.3,164.81,2,0,0,6,1,mensual,credito,cable,centro,0
65,4,82.25,497.13,138.48,4,1,1,0,1,mensual,efectivo,cable,oeste,0
49,44,60.34,2703.24,166.91,1,0,1,3,0,mensual,efectivo,fibra,norte,0
54,71,43.21,3006.55,180.17,2,1,1,2,1,anual,debito,fibra,sur,1
59,2,81.97,156.41,13.45,2,0,1,2,2,bianual,debito,fibra,centro,0
42,34,43.41,1602.11,154.28,1,1,1,0,1,bianual,efectivo,fibra,centro,0
41,36,61.79,2129.73,55.5,1,0,0,1,1,anual,credito,fibra,oeste,0
35,65,64.28,4228.36,132.47,3,0,0,3,0,anual,credito,cable,centro,0
21,21,77.88,1533.38,116.36,1,1,1,0,4,anual,transferencia,fibra,sur,0
57,35,53.72,1846.41,118.49,2,1,0,1,0,anual,credito,fibra,sur,0
60,52,52.68,2682.73,59.77,3,1,1,2,0,mensual,credito,fibra,sur,0
37,5,66.78,383.61,171.52,3,1,0,2,1,bianual,transferencia,cable,centro,1
